city,id,name,state_id,state_abbr,state_name,county_name,zip,lat,lng,population
Roseland,29522,Roseland,22,LA,Louisiana,Tangipahoa,70456,30.7649069,-90.5117599,1123
Roselawn,29523,Roselawn,18,IN,Indiana,Newton,46310 46372,41.1417024,-87.3147528,4131
Roselle,29524,Roselle,34,NJ,New Jersey,Union,7203,40.6642692,-74.2632022,21085
Roselle,29525,Roselle,17,IL,Illinois,DuPage,60172,41.9847505,-88.0797933,22763
Roselle,29526,Roselle,29,MO,Missouri,Madison,63645,37.599496,-90.5259545,
Roselle Park,29527,Roselle Park,34,NJ,New Jersey,Union,7204,40.6645469,-74.2643133,13297
Rosemark,29528,Rosemark,47,TN,Tennessee,Shelby,38053,35.3625851,-89.7723049,
Rosemead,29529,Rosemead,6,CA,California,Los Angeles,91770 91771 91772,34.0805651,-118.072846,53764
Rosemont,29530,Rosemont,24,MD,Maryland,Frederick,21758,39.3292681,-77.62249,294
Rosemont,29531,Rosemont,17,IL,Illinois,Cook,60018,41.9953077,-87.8845092,4202
Rosemont,29532,Rosemont,6,CA,California,Sacramento,95827 95826,38.5518508,-121.3646739,22681
Rosemont,29533,Rosemont,17,IL,Illinois,Saint Clair,62204,38.6269947,-90.0973298,
Rosemont,29534,Rosemont,31,NE,Nebraska,Webster,68930,40.2869572,-98.3642206,
Rosemont,29535,Rosemont,42,PA,Pennsylvania,Montgomery,19010,40.0256664,-75.3237979,
Rosemount,29536,Rosemount,39,OH,Ohio,Scioto,45662,38.7861867,-82.979063,2112
Rosemount,29537,Rosemount,27,MN,Minnesota,Dakota,55068,44.7394103,-93.1257723,21874
Rosen,29538,Rosen,27,MN,Minnesota,Lac qui Parle,56212,45.1535758,-96.4014422,
Rosenberg,29539,Rosenberg,48,TX,Texas,Fort Bend,77471 77469,29.5571825,-95.8085623,30618
Rosendale,29540,Rosendale,55,WI,Wisconsin,Fond du Lac,54974,43.8077629,-88.674832,1063
Rosendale,29541,Rosendale,29,MO,Missouri,Andrew,64483,40.0444376,-94.8208015,143
Rosendale,29542,Rosendale,27,MN,Minnesota,Meeker,56209,45.040518,-94.7066631,
Rosendale,29543,Rosendale,36,NY,New York,Ulster,12472,41.8439818,-74.0820865,
Rosenhayn,29544,Rosenhayn,34,NJ,New Jersey,Cumberland,08352 08302,39.4781708,-75.1312929,1098
Rosepine,29545,Rosepine,22,LA,Louisiana,Vernon,70659 70634,30.9199148,-93.2823858,1692
Roseto,29546,Roseto,42,PA,Pennsylvania,Northampton,18013,40.8806512,-75.2146237,1567
Rosetta,29547,Rosetta,28,MS,Mississippi,Wilkinson,39633,31.3165599,-91.1009386,
Rosette,29548,Rosette,49,UT,Utah,Box Elder,84329,41.8185307,-113.4130548,
Roseville,29549,Roseville,26,MI,Michigan,Macomb,48066,42.4972583,-82.9371409,47299
Roseville,29550,Roseville,42,PA,Pennsylvania,Tioga,16933,41.8656298,-76.9574633,189
Roseville,29551,Roseville,27,MN,Minnesota,Ramsey,55113,45.0060767,-93.1566107,33660
Roseville,29552,Roseville,17,IL,Illinois,Warren,61473,40.7322617,-90.6645784,989
Roseville,29553,Roseville,39,OH,Ohio,Muskingum,43777,39.8072903,-82.0712522,1852
Roseville,29554,Roseville,6,CA,California,Placer,95661 95747 95678,38.7521235,-121.2880059,118788
Roseville,29555,Roseville,19,IA,Iowa,Floyd,50468 50653,43.0091375,-92.8099154,49
Roseville,29556,Roseville,34,NJ,New Jersey,Sussex,7874,40.9575982,-74.6915515,
Roseville Park,29557,Roseville Park,10,DE,Delaware,New Castle,19711,39.6995562,-75.7129884,
Rosewood,29558,Rosewood,39,OH,Ohio,Champaign,45317 43318 43070,40.2189421,-83.9607703,257
Rosewood,29559,Rosewood,27,MN,Minnesota,Marshall,56701,48.1894155,-96.2903187,
Rosewood Heights,29560,Rosewood Heights,17,IL,Illinois,Madison,62024 62018,38.8878254,-90.0848287,4038
Roseworth,29561,Roseworth,16,ID,Idaho,Twin Falls,83321,42.3668518,-114.9222756,
Rosharon,29562,Rosharon,48,TX,Texas,Brazoria,77583,29.3521841,-95.460219,1152
Rosholt,29563,Rosholt,46,SD,South Dakota,Roberts,57260,45.8666263,-96.731463,423
Rosholt,29564,Rosholt,55,WI,Wisconsin,Portage,54473,44.6277509,-89.3087256,506
Rosiclare,29565,Rosiclare,17,IL,Illinois,Hardin,62982,37.4236626,-88.3461483,1160
Rosier,29566,Rosier,13,GA,Georgia,Burke,30434,32.9782077,-82.242623,
Rosine,29567,Rosine,21,KY,Kentucky,Ohio,42370 42320 42349,37.4503277,-86.7413779,113
Rosita,29568,Rosita,8,CO,Colorado,Custer,81252,38.0972238,-105.33611,
Rosita,29569,Rosita,48,TX,Texas,Duval,78384,27.7864122,-98.4305665,
Rosita,29570,Rosita,48,TX,Texas,Starr,78582,26.3997858,-98.9278065,
Roslyn,29571,Roslyn,46,SD,South Dakota,Day,57261,45.4952333,-97.4909258,183
Roslyn,29572,Roslyn,36,NY,New York,Nassau,11576,40.7998227,-73.6509622,2770
Roslyn,29573,Roslyn,53,WA,Washington,Kittitas,98941 98068 98925,47.2234523,-120.9931394,893
Roslyn,29574,Roslyn,42,PA,Pennsylvania,Montgomery,19001,40.1317765,-75.137674,
Roslyn Estates,29575,Roslyn Estates,36,NY,New York,Nassau,11576,40.7942674,-73.6604069,1251
Roslyn Harbor,29576,Roslyn Harbor,36,NY,New York,Nassau,11576,40.8164891,-73.6370727,1051
Roslyn Heights,29577,Roslyn Heights,36,NY,New York,Nassau,11577,40.7887117,-73.6473511,6577
Rosman,29578,Rosman,37,NC,North Carolina,Transylvania,28712 28772,35.143721,-82.8212432,576
Ross,29579,Ross,38,ND,North Dakota,Mountrail,58776,48.3111302,-102.5465682,97
Ross,29580,Ross,19,IA,Iowa,Audubon,50025,41.7741529,-94.9188756,
Ross,29581,Ross,39,OH,Ohio,Butler,45013 45014 45061,39.3122782,-84.6505034,3417
Ross,29582,Ross,48,TX,Texas,McLennan,76691 76640 76684,31.7184962,-97.1191695,283
Ross,29583,Ross,6,CA,California,Marin,94960 94904 94957,37.9624239,-122.5549775,2415
Ross,29584,Ross,18,IN,Indiana,Lake,46408,41.526703,-87.3747598,
Ross,29585,Ross,27,MN,Minnesota,Roseau,56751,48.9060935,-95.9202735,
Ross Corner,29586,Ross Corner,34,NJ,New Jersey,Sussex,7822,41.1200965,-74.712664,13
Ross Fork,29587,Ross Fork,30,MT,Montana,Fergus,59457,47.0771932,-109.6929658,
Rossburg,29588,Rossburg,39,OH,Ohio,Darke,45362,40.2789361,-84.6374571,201
Rosser,29589,Rosser,48,TX,Texas,Kaufman,75157 75158,32.4626397,-96.4533193,332
Rossford,29590,Rossford,39,OH,Ohio,Wood,43551 43460,41.6097726,-83.5643782,6293
Rossie,29591,Rossie,19,IA,Iowa,Clay,51357,43.0133076,-95.188606,70
Rossie,29592,Rossie,36,NY,New York,Saint Lawrence,13646,44.3786699,-75.6549495,
Rossiter,29593,Rossiter,42,PA,Pennsylvania,Indiana,15772,40.8945084,-78.9311438,646
Rosslyn Farms,29594,Rosslyn Farms,42,PA,Pennsylvania,Allegheny,15106,40.4256246,-80.0939445,427
Rossmoor,29595,Rossmoor,6,CA,California,Orange,90720,33.7855722,-118.0850642,10244
Rossmoor,29596,Rossmoor,24,MD,Maryland,Montgomery,20906,39.1037192,-77.0710895,
Rosston,29597,Rosston,5,AR,Arkansas,Nevada,71858,33.5926167,-93.276558,261
Rosston,29598,Rosston,40,OK,Oklahoma,Harper,73855,36.8173122,-99.95780299,31
Rosston,29599,Rosston,42,PA,Pennsylvania,Armstrong,16226,40.7508976,-79.5514346,
Rossville,29600,Rossville,19,IA,Iowa,Allamakee,52172,43.1894236,-91.3756917,
Rossville,29601,Rossville,20,KS,Kansas,Shawnee,66533,39.1361097,-95.9516563,1151
Rossville,29602,Rossville,18,IN,Indiana,Clinton,46065,40.4169804,-86.5947239,1653
Rossville,29603,Rossville,17,IL,Illinois,Vermilion,60942 60963,40.3792031,-87.6686342,1331
Rossville,29604,Rossville,13,GA,Georgia,Walker,30741,34.9831309,-85.2860676,4105
Rossville,29605,Rossville,47,TN,Tennessee,Fayette,38066,35.0484242,-89.5425786,664
Roswell,29606,Roswell,46,SD,South Dakota,Miner,57349,44.0071976,-97.6959079,15
Roswell,29607,Roswell,39,OH,Ohio,Tuscarawas,44663,40.4758983,-81.3495555,219
Roswell,29608,Roswell,13,GA,Georgia,Fulton,30075 30076 30077,34.0231553,-84.3615928,88346
Roswell,29609,Roswell,35,NM,New Mexico,Chaves,88203 88201 88202,33.3942655,-104.5230242,48366
Rotan,29610,Rotan,48,TX,Texas,Fisher,79546,32.8520496,-100.4656648,1508
Rote,29611,Rote,42,PA,Pennsylvania,Clinton,17751,41.0789577,-77.4202599,507
Rothbury,29612,Rothbury,26,MI,Michigan,Oceana,49452,43.5072317,-86.3475717,432
Rothsay,29613,Rothsay,27,MN,Minnesota,Otter Tail,56579,46.4749595,-96.280619,493
Rothschild,29614,Rothschild,55,WI,Wisconsin,Marathon,54474 54476,44.8871907,-89.6201218,5269
Rothsville,29615,Rothsville,42,PA,Pennsylvania,Lancaster,17543,40.1512059,-76.2510654,3044
Rothville,29616,Rothville,29,MO,Missouri,Chariton,64676,39.653358,-93.0640887,99
Rotonda,29617,Rotonda,12,FL,Florida,Charlotte,33947,26.8836752,-82.2900944,8759
Rotterdam,29618,Rotterdam,36,NY,New York,Schenectady,12306 12303,42.7870209,-73.9709583,20652
Rougemont,29619,Rougemont,37,NC,North Carolina,Durham,27572,36.2184752,-78.926397,978
Rough and Ready,29620,Rough and Ready,6,CA,California,Nevada,95959 95975,39.2301715,-121.1360642,963
Rough Rock,29621,Rough Rock,4,AZ,Arizona,Apache,86503,36.4072229,-109.8728929,414
Roulette,29622,Roulette,42,PA,Pennsylvania,Potter,16746,41.7800651,-78.1538977,779
Roulo,29623,Roulo,26,MI,Michigan,Wayne,48111,42.1900401,-83.4832686,
Round Grove,29624,Round Grove,29,MO,Missouri,Lawrence,65707,37.2667188,-93.9052118,
Round Hill,29625,Round Hill,51,VA,Virginia,Loudoun,20141 20142,39.1326051,-77.7686051,539
Round Lake,29626,Round Lake,36,NY,New York,Saratoga,12151 12118,42.9386872,-73.7898429,623
Round Lake,29627,Round Lake,27,MN,Minnesota,Nobles,56167,43.5405195,-95.4683381,376
Round Lake,29628,Round Lake,17,IL,Illinois,Lake,60073,42.353355,-88.0934145,18289
Round Lake,29629,Round Lake,12,FL,Florida,Jackson,32420,30.6515827,-85.3888165,
Round Lake Beach,29630,Round Lake Beach,17,IL,Illinois,Lake,60073,42.3716881,-88.0900815,28175
Round Lake Heights,29631,Round Lake Heights,17,IL,Illinois,Lake,60073,42.3800212,-88.1042489,2676
Round Lake Park,29632,Round Lake Park,17,IL,Illinois,Lake,60073 60030,42.3569661,-88.0767474,7505
Round Mountain,29633,Round Mountain,6,CA,California,Shasta,96084,40.7940442,-121.9419412,155
Round Mountain,29634,Round Mountain,48,TX,Texas,Blanco,78663,30.4315837,-98.3447448,181
Round Mountain,29635,Round Mountain,32,NV,Nevada,Nye,89045,38.7110428,-117.0675843,
Round Oak,29636,Round Oak,13,GA,Georgia,Jones,31038,33.1109659,-83.6151724,
Round Pond,29637,Round Pond,5,AR,Arkansas,Saint Francis,72394,35.0625913,-90.619551,
Round Prairie,29638,Round Prairie,27,MN,Minnesota,Todd,56347,45.904409,-94.8855773,
Round Rock,29639,Round Rock,4,AZ,Arizona,Apache,86547,36.5130564,-109.4734394,789
Round Rock,29640,Round Rock,48,TX,Texas,Williamson,78681 78664 78665 78680 78682 78683,30.5082551,-97.678896,99887
Round Top,29641,Round Top,48,TX,Texas,Fayette,78954 78961,30.0652201,-96.6960867,90
Round Valley,29642,Round Valley,6,CA,California,Inyo,93514,37.4193758,-118.5876191,435
Roundhead,29643,Roundhead,39,OH,Ohio,Hardin,43310,40.5594952,-83.8352148,
Roundup,29644,Roundup,30,MT,Montana,Musselshell,59072,46.445242,-108.5417999,1788
Roundup,29645,Roundup,48,TX,Texas,Hockley,79313,33.7623098,-102.097118,
Rouses Point,29646,Rouses Point,36,NY,New York,Clinton,12979,44.993928,-73.3648557,2209
Rouseville,29647,Rouseville,42,PA,Pennsylvania,Venango,16344,41.4689485,-79.6908857,523
Rouzerville,29648,Rouzerville,42,PA,Pennsylvania,Franklin,17250 17268,39.7367609,-77.5349906,917
Rover,29649,Rover,5,AR,Arkansas,Yell,72860,34.9464811,-93.4054648,
Rover,29650,Rover,29,MO,Missouri,Oregon,65775,36.7217259,-91.6209764,
Rover,29651,Rover,47,TN,Tennessee,Bedford,37153,35.6731237,-86.5966615,
Rowan,29652,Rowan,19,IA,Iowa,Wright,50470,42.740806,-93.5527076,158
Rowden,29653,Rowden,48,TX,Texas,Callahan,79504,32.2040226,-99.3439592,
Rowe,29654,Rowe,35,NM,New Mexico,San Miguel,87562,35.4917053,-105.6752935,415
Rowe,29655,Rowe,25,MA,Massachusetts,Franklin,1367,42.6934166,-72.899542,
Rowena,29656,Rowena,41,OR,Oregon,Wasco,97058,45.6723426,-121.2684056,187
Rowena,29657,Rowena,46,SD,South Dakota,Minnehaha,57005,43.5202525,-96.5558777,
Rowena,29658,Rowena,48,TX,Texas,Runnels,76875,31.6470987,-100.0461961,
Rowes Run,29659,Rowes Run,42,PA,Pennsylvania,Fayette,15442,40.0095195,-79.816988,564
Rowesville,29660,Rowesville,45,SC,South Carolina,Orangeburg,29133,33.3698789,-80.8370386,304
Rowland,29661,Rowland,37,NC,North Carolina,Robeson,28383,34.5365518,-79.2914306,1037
Rowland,29662,Rowland,32,NV,Nevada,Elko,89801,41.9365701,-115.6786937,
Rowland Heights,29663,Rowland Heights,6,CA,California,Los Angeles,91748 91789,33.9761238,-117.9053395,48993
Rowlesburg,29664,Rowlesburg,54,WV,West Virginia,Preston,26425,39.348431,-79.6708929,584
Rowlett,29665,Rowlett,48,TX,Texas,Dallas,75089 75088 75030,32.9029017,-96.56388,56199
Rowley,29666,Rowley,25,MA,Massachusetts,Essex,1969,42.7167594,-70.8786628,1416
Rowley,29667,Rowley,19,IA,Iowa,Buchanan,52329,42.3699889,-91.8440621,264
Rowsburg,29668,Rowsburg,39,OH,Ohio,Ashland,44866,40.8586678,-82.1557103,
Rox,29669,Rox,32,NV,Nevada,Lincoln,89008,36.8808033,-114.6672155,
Roxana,29670,Roxana,17,IL,Illinois,Madison,62087 62084 62025,38.8483812,-90.0762172,1542
Roxboro,29671,Roxboro,37,NC,North Carolina,Person,27573,36.3937519,-78.9827881,8362
Roxbury,29672,Roxbury,20,KS,Kansas,McPherson,67448 67476,38.5508396,-97.430309,104
Roxbury,29673,Roxbury,9,CT,Connecticut,Litchfield,6783,41.5564843,-73.3087285,
Roxbury,29674,Roxbury,23,ME,Maine,Oxford,4275,44.6697827,-70.5934009,
Roxbury,29675,Roxbury,36,NY,New York,Delaware,12474,42.2839739,-74.5648747,
Roxbury,29676,Roxbury,42,PA,Pennsylvania,Franklin,17251,40.1103653,-77.6619347,
Roxbury,29677,Roxbury,50,VT,Vermont,Washington,5669,44.0942287,-72.7328886,
Roxbury,29678,Roxbury,55,WI,Wisconsin,Dane,53583,43.2494346,-89.6753997,
Roxie,29679,Roxie,28,MS,Mississippi,Franklin,39661,31.5046128,-91.0689929,497
Roxobel,29680,Roxobel,37,NC,North Carolina,Bertie,27872,36.2029338,-77.2452433,240
Roxton,29681,Roxton,48,TX,Texas,Lamar,75477,33.5462168,-95.7257949,650
Roy,29682,Roy,53,WA,Washington,Pierce,98580,47.0042643,-122.539846,793
Roy,29683,Roy,49,UT,Utah,Weber,84067,41.1616108,-112.0263313,36884
Roy,29684,Roy,35,NM,New Mexico,Harding,87743,35.9439243,-104.1960888,234
Roy,29685,Roy,30,MT,Montana,Fergus,59471,47.3313687,-108.959881,108
Roy,29686,Roy,16,ID,Idaho,Power,83271,42.3638046,-112.8310974,
Roy,29687,Roy,22,LA,Louisiana,Bienville,71016,32.224047,-93.1521101,
Roy Lake,29688,Roy Lake,27,MN,Minnesota,Mahnomen,56557,47.3252364,-95.5516921,12
Royal,29689,Royal,19,IA,Iowa,Clay,51357,43.0655295,-95.2838877,446
Royal,29690,Royal,31,NE,Nebraska,Antelope,68773,42.332227,-98.1259044,63
Royal,29691,Royal,17,IL,Illinois,Champaign,61871 61859,40.1928126,-87.9728126,293
Royal Center,29692,Royal Center,18,IN,Indiana,Cass,46978,40.8644849,-86.4997266,861
Royal City,29693,Royal City,53,WA,Washington,Grant,99357,46.9009701,-119.6305912,2140
Royal Lakes,29694,Royal Lakes,17,IL,Illinois,Macoupin,62685,39.1103241,-89.9614918,197
Royal Oak,29695,Royal Oak,26,MI,Michigan,Oakland,48067 48073 48068,42.4894801,-83.1446485,57236
Royal Oak,29696,Royal Oak,24,MD,Maryland,Talbot,21601,38.7423399,-76.1777227,
Royal Palm Beach,29697,Royal Palm Beach,12,FL,Florida,Palm Beach,33411,26.7083984,-80.2306019,34140
Royal Pines,29698,Royal Pines,37,NC,North Carolina,Buncombe,28803 28704,35.4751146,-82.5159544,4272
Royalston,29699,Royalston,25,MA,Massachusetts,Worcester,1368,42.6775856,-72.1878604,
Royalton,29700,Royalton,42,PA,Pennsylvania,Dauphin,17057,40.1873144,-76.7299693,907
Royalton,29701,Royalton,27,MN,Minnesota,Morrison,56373,45.8299654,-94.2936093,1242
Royalton,29702,Royalton,17,IL,Illinois,Franklin,62983,37.8769946,-89.1145223,1151
Royalton,29703,Royalton,39,OH,Ohio,Fairfield,43130,39.7275637,-82.7665602,
Royalton,29704,Royalton,50,VT,Vermont,Windsor,5068,43.8159007,-72.545654,
Royalton,29705,Royalton,55,WI,Wisconsin,Waupaca,54961,44.4127584,-88.8628841,
Royalty,29706,Royalty,48,TX,Texas,Ward,79742,31.3723616,-102.8670981,
Royce,29707,Royce,35,NM,New Mexico,Union,88415,36.4869697,-103.3132765,
Royersford,29708,Royersford,42,PA,Pennsylvania,Montgomery,19468,40.1842688,-75.5379639,4752
Royse City,29709,Royse City,48,TX,Texas,Rockwall,75189,32.9751204,-96.3324817,9349
Royston,29710,Royston,13,GA,Georgia,Franklin,30662,34.2870503,-83.1101483,2582
Royston,29711,Royston,48,TX,Texas,Fisher,79543,32.8117744,-100.2984388,
Royville,29712,Royville,21,KY,Kentucky,Russell,42642,37.0667341,-85.1057895,
Rozel,29713,Rozel,20,KS,Kansas,Pawnee,67574,38.1958479,-99.4031691,156
Rozellville,29714,Rozellville,55,WI,Wisconsin,Marathon,54484,44.7432981,-90.0245736,
Rozet,29715,Rozet,56,WY,Wyoming,Campbell,82727,44.2780363,-105.2060973,
Rubicon,29716,Rubicon,55,WI,Wisconsin,Dodge,53078,43.3402779,-88.4575991,
Rubidoux,29717,Rubidoux,6,CA,California,Riverside,92509,33.9961256,-117.4056018,34280
Rubio,29718,Rubio,19,IA,Iowa,Washington,52585,41.2211259,-91.937674,
Rubonia,29719,Rubonia,12,FL,Florida,Manatee,34221,27.5789245,-82.5525967,
Ruby,29720,Ruby,45,SC,South Carolina,Chesterfield,29741,34.7451553,-80.1828414,360
Ruby,29721,Ruby,2,AK,Alaska,Yukon-Koyukuk,99768,64.7394444,-155.4869444,166
Ruby,29722,Ruby,31,NE,Nebraska,Seward,68405,40.8313963,-97.0769783,
Ruby,29723,Ruby,53,WA,Washington,Pend Oreille,99119,48.5221332,-117.2991167,
Ruby,29724,Ruby,55,WI,Wisconsin,Chippewa,54745,45.1771918,-90.9881916,
Ruby Valley,29725,Ruby Valley,32,NV,Nevada,Elko,89833,40.360207,-115.4475496,
Ruch,29726,Ruch,41,OR,Oregon,Jackson,97530,42.2365133,-123.0422659,840
Rucker,29727,Rucker,48,TX,Texas,Comanche,76444,32.1651391,-98.6028298,
Ruckersville,29728,Ruckersville,51,VA,Virginia,Greene,22968,38.2331873,-78.369175,1141
Ruckersville,29729,Ruckersville,13,GA,Georgia,Elbert,30635,34.1648327,-82.7881921,
Rudd,29730,Rudd,19,IA,Iowa,Floyd,50471,43.1260815,-92.9057527,369
Rudeville,29731,Rudeville,34,NJ,New Jersey,Sussex,7419,41.1495405,-74.5446037,
Rudolph,29732,Rudolph,55,WI,Wisconsin,Wood,54475,44.4960752,-89.8076239,439
Rudolph,29733,Rudolph,39,OH,Ohio,Wood,43462,41.2978299,-83.6699339,458
Rudolph,29734,Rudolph,48,TX,Texas,Kenedy,78580,26.6856174,-97.7688836,
Rudy,29735,Rudy,5,AR,Arkansas,Crawford,72952,35.5278646,-94.2707653,61
Rudyard,29736,Rudyard,30,MT,Montana,Hill,59540,48.5599905,-110.5541167,258
Rudyard,29737,Rudyard,26,MI,Michigan,Chippewa,49780,46.232518,-84.6003272,
Rueter,29738,Rueter,29,MO,Missouri,Taney,65744,36.6083964,-92.8690612,
Rufe,29739,Rufe,40,OK,Oklahoma,McCurtain,74735,34.1276632,-95.16790279,
Ruff,29740,Ruff,53,WA,Washington,Grant,98832,47.1695886,-118.9983411,
Ruffin,29741,Ruffin,37,NC,North Carolina,Rockingham,27326,36.4470824,-79.5439155,368
Ruffin,29742,Ruffin,45,SC,South Carolina,Colleton,29475,33.0046083,-80.815656,
Rufus,29743,Rufus,41,OR,Oregon,Sherman,97050,45.6948466,-120.7358936,249
Rugby,29744,Rugby,38,ND,North Dakota,Pierce,58368,48.3688876,-99.9962463,2876
Rugby,29745,Rugby,47,TN,Tennessee,Morgan,37733,36.3603531,-84.700776,
Ruidosa,29746,Ruidosa,48,TX,Texas,Presidio,79845,29.9829412,-104.67937,
Ruidoso,29747,Ruidoso,35,NM,New Mexico,Lincoln,88345 88338 88355,33.3317494,-105.6730411,8029
Ruidoso Downs,29748,Ruidoso Downs,35,NM,New Mexico,Lincoln,88346,33.3289733,-105.6044291,2815
Rule,29749,Rule,48,TX,Texas,Haskell,79547,33.1845447,-99.8937059,636
Rule,29750,Rule,5,AR,Arkansas,Carroll,72638,36.2778485,-93.4599086,
Ruleville,29751,Ruleville,28,MS,Mississippi,Sunflower,38771,33.7259478,-90.5514806,3007
Rulo,29752,Rulo,31,NE,Nebraska,Richardson,68431,40.0519451,-95.4269253,172
Ruma,29753,Ruma,17,IL,Illinois,Randolph,62278,38.1350512,-89.9978864,317
Rumford,29754,Rumford,23,ME,Maine,Oxford,4276,44.5536746,-70.550899,4218
Rumford,29755,Rumford,46,SD,South Dakota,Fall River,57735,43.126637,-103.6979776,
Rumney,29756,Rumney,33,NH,New Hampshire,Grafton,3266,43.8053486,-71.8125811,
Rumson,29757,Rumson,34,NJ,New Jersey,Monmouth,7760,40.372054,-73.9990269,7122
Runaway Bay,29758,Runaway Bay,48,TX,Texas,Wise,76426,33.1678941,-97.8783697,1286
Runge,29759,Runge,48,TX,Texas,Karnes,78151,28.8833119,-97.7130543,1031
Runnells,29760,Runnells,19,IA,Iowa,Polk,50237,41.5111013,-93.3574318,507
Runnelstown,29761,Runnelstown,28,MS,Mississippi,Perry,39465,31.3757295,-89.1117235,
Runnemede,29762,Runnemede,34,NJ,New Jersey,Camden,8078,39.8523358,-75.0679498,8468
Running Springs,29763,Running Springs,6,CA,California,San Bernardino,92382,34.2077859,-117.1092049,4862
Running Water,29764,Running Water,46,SD,South Dakota,Bon Homme,57062,42.7700008,-97.9839589,36
Rupert,29765,Rupert,42,PA,Pennsylvania,Columbia,17815,40.9792537,-76.4741141,183
Rupert,29766,Rupert,54,WV,West Virginia,Greenbrier,25984,37.9631733,-80.6895314,942
Rupert,29767,Rupert,16,ID,Idaho,Minidoka,83350,42.6190756,-113.6772348,5554
Rupert,29768,Rupert,13,GA,Georgia,Taylor,31081,32.4404274,-84.279915,
Rupert,29769,Rupert,50,VT,Vermont,Bennington,5776,43.2597979,-73.2228853,
Rural Hall,29770,Rural Hall,37,NC,North Carolina,Forsyth,27045 27094 27098 27099,36.2404158,-80.2933838,2937
Rural Hill,29771,Rural Hill,47,TN,Tennessee,Wilson,37076 37122,36.1167251,-86.47916,2007
Rural Retreat,29772,Rural Retreat,51,VA,Virginia,Wythe,24368,36.8937299,-81.2759341,1483
Rural Ridge,29773,Rural Ridge,42,PA,Pennsylvania,Allegheny,15024,40.5856227,-79.8286617,
Rural Valley,29774,Rural Valley,42,PA,Pennsylvania,Armstrong,16222 16249,40.7992313,-79.3144845,876
Rush,29775,Rush,8,CO,Colorado,El Paso,80833,38.8399934,-104.0921799,
Rush,29776,Rush,21,KY,Kentucky,Boyd,41168,38.33536,-82.7815527,
Rush,29777,Rush,36,NY,New York,Monroe,14543,42.9958962,-77.6455564,
Rush Center,29778,Rush Center,20,KS,Kansas,Rush,67575,38.4652912,-99.3101052,170
Rush City,29779,Rush City,27,MN,Minnesota,Chisago,55069,45.6855145,-92.9654903,3079
Rush Hill,29780,Rush Hill,29,MO,Missouri,Audrain,65280,39.2100395,-91.7215525,151
Rush Springs,29781,Rush Springs,40,OK,Oklahoma,Grady,73082,34.7865195,-97.98076759,1231
Rush Valley,29782,Rush Valley,49,UT,Utah,Tooele,84069,40.3629996,-112.4505084,447
Rushford,29783,Rushford,27,MN,Minnesota,Fillmore,55971,43.8082976,-91.7529258,1731
Rushford,29784,Rushford,36,NY,New York,Allegany,14777,42.3922869,-78.2536243,363
Rushford Village,29785,Rushford Village,27,MN,Minnesota,Fillmore,55962 55971,43.8066309,-91.7915382,807
Rushmere,29786,Rushmere,51,VA,Virginia,Isle of Wight,23430,37.0668149,-76.6763455,1018
Rushmore,29787,Rushmore,27,MN,Minnesota,Nobles,56168,43.6194097,-95.8005713,342
Rushsylvania,29788,Rushsylvania,39,OH,Ohio,Logan,43347,40.461442,-83.6699312,516
Rushton,29789,Rushton,26,MI,Michigan,Livingston,48178,42.4519788,-83.6960516,
Rushville,29790,Rushville,36,NY,New York,Yates,14544,42.7600665,-77.226367,677
